#Iter Objective            rel.obj      ||grad||           rel.||grad||    stepsize
2780: 1.33305254518450e-03  1.9838e-03  7.56034307756224e-02  3.5085e-03  0.00312500
2781: 1.32991900862928e-03  1.9792e-03  5.26906118852188e-02  2.4452e-03  0.00156250
2782: 1.32971094028669e-03  1.9789e-03  9.65165854564221e-02  4.4790e-03  0.00312500
2783: 1.32546697954812e-03  1.9725e-03  6.39251162016434e-02  2.9666e-03  0.00156250
2784: 1.32284761368646e-03  1.9686e-03  4.66888517290234e-02  2.1667e-03  0.00156250
2785: 1.32154156336581e-03  1.9667e-03  8.02415913218217e-02  3.7238e-03  0.00312500
2786: 1.31820209691025e-03  1.9617e-03  5.51140840392675e-02  2.5577e-03  0.00156250
2787: 1.31591204608235e-03  1.9583e-03  4.23316013460116e-02  1.9645e-03  0.00156250
2788: 1.31390107051545e-03  1.9553e-03  6.75423208889766e-02  3.1344e-03  0.00312500
2789: 1.31114421601423e-03  1.9512e-03  4.84313484475160e-02  2.2475e-03  0.00156250
2790: 1.31019963197423e-03  1.9498e-03  8.53011493710963e-02  3.9585e-03  0.00312500
2791: 1.30660698191557e-03  1.9445e-03  5.77330757377062e-02  2.6792e-03  0.00156250
2792: 1.30423916545730e-03  1.9410e-03  4.35284511905416e-02  2.0200e-03  0.00156250
2793: 1.30247099914853e-03  1.9383e-03  7.14530696900567e-02  3.3159e-03  0.00312500
2794: 1.29956164747705e-03  1.9340e-03  5.04012276343242e-02  2.3390e-03  0.00156250
2795: 1.29903357037953e-03  1.9332e-03  9.09648804251695e-02  4.2214e-03  0.00312500
2796: 1.29515252660595e-03  1.9274e-03  6.08031842156502e-02  2.8217e-03  0.00156250
2797: 1.29268248300164e-03  1.9238e-03  4.49488720937308e-02  2.0859e-03  0.00156250
2798: 1.29119952659922e-03  1.9215e-03  7.58294938480920e-02  3.5190e-03  0.00312500
2799: 1.28809869443262e-03  1.9169e-03  5.26011432876099e-02  2.4410e-03  0.00156250
2800: 1.28804592609455e-03  1.9169e-03  9.69711688018143e-02  4.5001e-03  0.00312500
2801: 1.28381783135721e-03  1.9106e-03  6.40052617064528e-02  2.9703e-03  0.00156250
2802: 1.28123843145656e-03  1.9067e-03  4.64954880005355e-02  2.1577e-03  0.00156250
2803: 1.28007054475364e-03  1.9050e-03  8.05249383393265e-02  3.7369e-03  0.00312500
2804: 1.27676000734455e-03  1.9001e-03  5.50686386305025e-02  2.5556e-03  0.00156250
2805: 1.27451437085708e-03  1.8967e-03  4.20530026705298e-02  1.9515e-03  0.00156250
2806: 1.27263028184438e-03  1.8939e-03  6.76748927804371e-02  3.1406e-03  0.00312500
2807: 1.26991056894059e-03  1.8899e-03  4.82756615786155e-02  2.2403e-03  0.00156250
2808: 1.26910816868588e-03  1.8887e-03  8.56439281631099e-02  3.9745e-03  0.00312500
2809: 1.26553988126240e-03  1.8834e-03  5.77318780972280e-02  2.6791e-03  0.00156250
2810: 1.26321461641127e-03  1.8799e-03  4.32806492696720e-02  2.0085e-03  0.00156250
2811: 1.26157555514460e-03  1.8775e-03  7.16387671424965e-02  3.3245e-03  0.00312500
2812: 1.25870036142268e-03  1.8732e-03  5.02855287401021e-02  2.3336e-03  0.00156250
2813: 1.25831935992333e-03  1.8726e-03  9.13721782153339e-02  4.2403e-03  0.00312500
2814: 1.25445763250181e-03  1.8669e-03  6.08517141978346e-02  2.8239e-03  0.00156250
2815: 1.25202784651276e-03  1.8633e-03  4.47355218660118e-02  2.0760e-03  0.00156250
2816: 1.25067693531872e-03  1.8612e-03  7.60720518830739e-02  3.5303e-03  0.00312500
2817: 1.24760660591059e-03  1.8567e-03  5.25272990612257e-02  2.4376e-03  0.00156250
2818: 1.24547668361716e-03  1.8535e-03  4.06716151934984e-02  1.8874e-03  0.00156250
2819: 1.24349683092328e-03  1.8506e-03  6.41801789837272e-02  2.9784e-03  0.00312500
2820: 1.24095225745087e-03  1.8468e-03  4.63569001609070e-02  2.1513e-03  0.00156250
2821: 1.23992672786044e-03  1.8452e-03  8.09362798550418e-02  3.7560e-03  0.00312500
2822: 1.23663730810149e-03  1.8403e-03  5.50987970348850e-02  2.5570e-03  0.00156250
2823: 1.23443212960050e-03  1.8371e-03  4.18172537968827e-02  1.9406e-03  0.00156250
2824: 1.23267647954121e-03  1.8345e-03  6.79100417152760e-02  3.1515e-03  0.00312500
2825: 1.22998821322720e-03  1.8305e-03  4.81795596171832e-02  2.2359e-03  0.00156250
2826: 1.22933344112772e-03  1.8295e-03  8.61245281544510e-02  3.9968e-03  0.00312500
2827: 1.22578072445853e-03  1.8242e-03  5.78122808105574e-02  2.6829e-03  0.00156250
2828: 1.22349373637656e-03  1.8208e-03  4.30794677775113e-02  1.9992e-03  0.00156250
2829: 1.22198614074218e-03  1.8185e-03  7.19351143878385e-02  3.3383e-03  0.00312500
2830: 1.21913881828539e-03  1.8143e-03  5.02346064538551e-02  2.3312e-03  0.00156250
2831: 1.21891179573748e-03  1.8140e-03  9.19283952481693e-02  4.2661e-03  0.00312500
2832: 1.21505949831868e-03  1.8082e-03  6.09889478768516e-02  2.8303e-03  0.00156250
2833: 1.21266526832299e-03  1.8047e-03  4.45731320994012e-02  2.0685e-03  0.00156250
2834: 1.21144974510605e-03  1.8029e-03  7.64342432017466e-02  3.5471e-03  0.00312500
2835: 1.20840287320235e-03  1.7983e-03  5.25237516951967e-02  2.4375e-03  0.00156250
2836: 1.20631361896701e-03  1.7952e-03  4.04174033324817e-02  1.8756e-03  0.00156250
2837: 1.20445676737361e-03  1.7925e-03  6.43738594710057e-02  2.9874e-03  0.00312500
2838: 1.20194491587301e-03  1.7887e-03  4.62350191359366e-02  2.1456e-03  0.00156250
2839: 1.20105937965295e-03  1.7874e-03  8.13675475189962e-02  3.7760e-03  0.00312500
2840: 1.19778863885142e-03  1.7825e-03  5.51469372631805e-02  2.5592e-03  0.00156250
2841: 1.19562197118045e-03  1.7793e-03  4.15969828506556e-02  1.9304e-03  0.00156250
2842: 1.19399207615644e-03  1.7769e-03  6.81641654069401e-02  3.1633e-03  0.00312500
2843: 1.19133309361999e-03  1.7729e-03  4.81004779899280e-02  2.2322e-03  0.00156250
2844: 1.19082377222944e-03  1.7722e-03  8.66253469334287e-02  4.0200e-03  0.00312500
2845: 1.18728407507735e-03  1.7669e-03  5.79108320556835e-02  2.6875e-03  0.00156250
2846: 1.18503339024526e-03  1.7636e-03  4.28941392186537e-02  1.9906e-03  0.00156250
2847: 1.18365470539360e-03  1.7615e-03  7.22506307580169e-02  3.3529e-03  0.00312500
2848: 1.18083303031532e-03  1.7573e-03  5.02009878508904e-02  2.3297e-03  0.00156250
2849: 1.18075802254433e-03  1.7572e-03  9.25052479855465e-02  4.2929e-03  0.00312500
2850: 1.17691247830380e-03  1.7515e-03  6.11445692938498e-02  2.8375e-03  0.00156250
2851: 1.17455178831307e-03  1.7480e-03  4.44269879182490e-02  2.0617e-03  0.00156250
2852: 1.17346925126220e-03  1.7463e-03  7.68158647164372e-02  3.5648e-03  0.00312500
2853: 1.17044352771872e-03  1.7418e-03  5.25377524249960e-02  2.4381e-03  0.00156250
2854: 1.16839307068453e-03  1.7388e-03  4.01781598062755e-02  1.8645e-03  0.00156250
2855: 1.16665653626484e-03  1.7362e-03  6.45861031991012e-02  2.9972e-03  0.00312500
2856: 1.16417534740476e-03  1.7325e-03  4.61297219817203e-02  2.1407e-03  0.00156250
2857: 1.16342757137729e-03  1.7314e-03  8.18185534547469e-02  3.7969e-03  0.00312500
2858: 1.16017310816482e-03  1.7266e-03  5.52128822845900e-02  2.5623e-03  0.00156250
2859: 1.15804305216807e-03  1.7234e-03  4.13921074318016e-02  1.9209e-03  0.00156250
2860: 1.15653635082330e-03  1.7211e-03  6.84370648557566e-02  3.1759e-03  0.00312500
2861: 1.15390453208672e-03  1.7172e-03  4.80382786173262e-02  2.2293e-03  0.00156250
2862: 1.15353861701842e-03  1.7167e-03  8.71462080993622e-02  4.0442e-03  0.00312500
2863: 1.15000942198593e-03  1.7114e-03  5.80273450374110e-02  2.6929e-03  0.00156250
2864: 1.14779311346296e-03  1.7081e-03  4.27245680313151e-02  1.9827e-03  0.00156250
2865: 1.14654090826102e-03  1.7063e-03  7.25851200376174e-02  3.3684e-03  0.00312500
2866: 1.14374269732240e-03  1.7021e-03  5.01845201437122e-02  2.3289e-03  0.00156250
2867: 1.14179339100719e-03  1.6992e-03  3.88770238470502e-02  1.8042e-03  0.00156250
2868: 1.13997216165255e-03  1.6965e-03  6.12468097669437e-02  2.8423e-03  0.00312500
2869: 1.13764575688038e-03  1.6930e-03  4.42608304197416e-02  2.0540e-03  0.00156250
2870: 1.13668788396712e-03  1.6916e-03  7.71156351000308e-02  3.5787e-03  0.00312500
2871: 1.13368587157232e-03  1.6871e-03  5.25149758902824e-02  2.4370e-03  0.00156250
2872: 1.13167414464008e-03  1.6841e-03  3.99277631383579e-02  1.8529e-03  0.00156250
2873: 1.13005143127735e-03  1.6817e-03  6.47382886575055e-02  3.0043e-03  0.00312500
2874: 1.12760202245645e-03  1.6781e-03  4.60005121416135e-02  2.1347e-03  0.00156250
2875: 1.12698288191459e-03  1.6772e-03  8.21787637520858e-02  3.8136e-03  0.00312500
2876: 1.12374792392831e-03  1.6723e-03  5.52363809130631e-02  2.5633e-03  0.00156250
2877: 1.12165468203088e-03  1.6692e-03  4.11731238700519e-02  1.9107e-03  0.00156250
2878: 1.12026415556541e-03  1.6672e-03  6.86425557242649e-02  3.1855e-03  0.00312500
2879: 1.11766108014467e-03  1.6633e-03  4.79478993210576e-02  2.2251e-03  0.00156250
2880: 1.11742851807977e-03  1.6629e-03  8.75671127142618e-02  4.0637e-03  0.00312500
2881: 1.11391384879793e-03  1.6577e-03  5.80957533821721e-02  2.6960e-03  0.00156250
2882: 1.11173239712495e-03  1.6545e-03  4.25377493728726e-02  1.9740e-03  0.00156250
2883: 1.11059907075915e-03  1.6528e-03  7.28445704443214e-02  3.3805e-03  0.00312500
2884: 1.10782639634214e-03  1.6487e-03  5.01351783820110e-02  2.3266e-03  0.00156250
2885: 1.10591570506394e-03  1.6458e-03  3.86116506894477e-02  1.7918e-03  0.00156250
2886: 1.10420381962347e-03  1.6433e-03  6.13643487393115e-02  2.8477e-03  0.00312500
2887: 1.10190988819155e-03  1.6398e-03  4.41089208335267e-02  2.0470e-03  0.00156250
2888: 1.10107426585790e-03  1.6386e-03  7.74311003346515e-02  3.5933e-03  0.00312500
2889: 1.09809393661764e-03  1.6342e-03  5.25071309244031e-02  2.4367e-03  0.00156250
2890: 1.09611923732097e-03  1.6312e-03  3.96907682974187e-02  1.8419e-03  0.00156250
2891: 1.09460772545900e-03  1.6290e-03  6.49057903787790e-02  3.0121e-03  0.00312500
2892: 1.09218825573107e-03  1.6254e-03  4.58857277736307e-02  2.1294e-03  0.00156250
2893: 1.09169546775328e-03  1.6246e-03  8.25547890816002e-02  3.8311e-03  0.00312500
2894: 1.08847792173054e-03  1.6199e-03  5.52748955640977e-02  2.5651e-03  0.00156250
2895: 1.08641977341120e-03  1.6168e-03  4.09678184321091e-02  1.9012e-03  0.00156250
2896: 1.08514289883356e-03  1.6149e-03  6.88634079150443e-02  3.1957e-03  0.00312500
2897: 1.08256668376283e-03  1.6111e-03  4.78720834760578e-02  2.2216e-03  0.00156250
2898: 1.08246533728110e-03  1.6109e-03  8.80039554056374e-02  4.0840e-03  0.00312500
2899: 1.07896301747626e-03  1.6057e-03  5.81791877363332e-02  2.6999e-03  0.00156250
2900: 1.07681468450721e-03  1.6025e-03  4.23648245646093e-02  1.9660e-03  0.00156250
2901: 1.07579781607555e-03  1.6010e-03  7.31194187855937e-02  3.3932e-03  0.00312500
2902: 1.07304875134078e-03  1.5969e-03  5.01005069438909e-02  2.3250e-03  0.00156250
2903: 1.07117502978833e-03  1.5941e-03  3.83592991552239e-02  1.7801e-03  0.00156250
2904: 1.06956989011039e-03  1.5917e-03  6.14969497987133e-02  2.8539e-03  0.00312500
2905: 1.06730666573390e-03  1.5884e-03  4.39711014210730e-02  2.0406e-03  0.00156250
2906: 1.06659098926425e-03  1.5873e-03  7.77620213647209e-02  3.6087e-03  0.00312500
2907: 1.06363035724599e-03  1.5829e-03  5.25140067311266e-02  2.4370e-03  0.00156250
2908: 1.06169102991975e-03  1.5800e-03  3.94670567734644e-02  1.8315e-03  0.00156250
2909: 1.06028820503407e-03  1.5779e-03  6.50883698046180e-02  3.0205e-03  0.00312500
2910: 1.05789687788750e-03  1.5743e-03  4.57851967664532e-02  2.1247e-03  0.00156250
2911: 1.05752826907376e-03  1.5738e-03  8.29463971475631e-02  3.8493e-03  0.00312500
2912: 1.05432608210511e-03  1.5690e-03  5.53282059299052e-02  2.5676e-03  0.00156250
2913: 1.05230135264395e-03  1.5660e-03  4.07760601061040e-02  1.8923e-03  0.00156250
2914: 1.05113571214283e-03  1.5643e-03  6.90993827830580e-02  3.2067e-03  0.00312500
2915: 1.04858451752163e-03  1.5605e-03  4.78106448179605e-02  2.2187e-03  0.00156250
2916: 1.04680610920480e-03  1.5578e-03  3.71134747942911e-02  1.7223e-03  0.00156250
2917: 1.04512391431001e-03  1.5553e-03  5.83419358900069e-02  2.7075e-03  0.00312500
2918: 1.04300468569553e-03  1.5522e-03  4.22382296530002e-02  1.9601e-03  0.00156250
2919: 1.04210715673369e-03  1.5509e-03  7.35008899490396e-02  3.4109e-03  0.00312500
2920: 1.03937567389413e-03  1.5468e-03  5.01293546018415e-02  2.3263e-03  0.00156250
2921: 1.03753580137600e-03  1.5440e-03  3.81433852089874e-02  1.7701e-03  0.00156250
2922: 1.03603829955741e-03  1.5418e-03  6.17152772978888e-02  2.8640e-03  0.00312500
2923: 1.03380135149215e-03  1.5385e-03  4.38835907623529e-02  2.0365e-03  0.00156250
2924: 1.03320944924486e-03  1.5376e-03  7.82076675429351e-02  3.6294e-03  0.00312500
2925: 1.03026174922000e-03  1.5332e-03  5.25893637702106e-02  2.4405e-03  0.00156250
2926: 1.02835443250787e-03  1.5304e-03  3.92829212881293e-02  1.8230e-03  0.00156250
2927: 1.02706180049974e-03  1.5285e-03  6.53633268783993e-02  3.0333e-03  0.00312500
2928: 1.02469373790564e-03  1.5249e-03  4.57392626231917e-02  2.1226e-03  0.00156250
2929: 1.02445423981587e-03  1.5246e-03  8.34618449422608e-02  3.8732e-03  0.00312500
2930: 1.02125982019652e-03  1.5198e-03  5.54558216695232e-02  2.5735e-03  0.00156250
2931: 1.01926482920078e-03  1.5169e-03  4.06274660724393e-02  1.8854e-03  0.00156250
2932: 1.01821267075839e-03  1.5153e-03  6.94351137822535e-02  3.2223e-03  0.00312500
2933: 1.01568104956584e-03  1.5115e-03  4.78083604544162e-02  2.2186e-03  0.00156250
2934: 1.01393667099516e-03  1.5089e-03  3.68806030572174e-02  1.7115e-03  0.00156250
2935: 1.01235755374631e-03  1.5066e-03  5.85217204476931e-02  2.7158e-03  0.00312500
2936: 1.01026567893117e-03  1.5035e-03  4.21268518869766e-02  1.9550e-03  0.00156250
2937: 1.00948550151823e-03  1.5023e-03  7.39003646997717e-02  3.4295e-03  0.00312500
2938: 1.00676957602797e-03  1.4983e-03  5.01745624721267e-02  2.3284e-03  0.00156250
2939: 1.00496193125849e-03  1.4956e-03  3.79415662685616e-02  1.7607e-03  0.00156250
2940: 1.00356981700761e-03  1.4935e-03  6.19508139847112e-02  2.8749e-03  0.00312500
2941: 1.00135734721763e-03  1.4902e-03  4.38115818037643e-02  2.0332e-03  0.00156250
2942: 1.00088738456911e-03  1.4895e-03  7.86715565503559e-02  3.6509e-03  0.00312500
2943: 9.97950499988769e-04  1.4851e-03  5.26812260050885e-02  2.4448e-03  0.00156250
2944: 9.96073550867704e-04  1.4823e-03  3.91132259908276e-02  1.8151e-03  0.00156250
2945: 9.94888967952401e-04  1.4806e-03  6.56556501585972e-02  3.0469e-03  0.00312500
2946: 9.92542321568138e-04  1.4771e-03  4.57090849503805e-02  2.1212e-03  0.00156250
2947: 9.92430274903575e-04  1.4769e-03  8.39958800134696e-02  3.8980e-03  0.00312500
2948: 9.89241402868220e-04  1.4722e-03  5.56001436409854e-02  2.5802e-03  0.00156250
2949: 9.87274472929704e-04  1.4692e-03  4.04936691611308e-02  1.8792e-03  0.00156250
2950: 9.86333778423520e-04  1.4678e-03  6.97884226370908e-02  3.2387e-03  0.00312500
2951: 9.83819812886408e-04  1.4641e-03  4.78220500552268e-02  2.2193e-03  0.00156250
2952: 9.82107905552360e-04  1.4616e-03  3.66613620641451e-02  1.7013e-03  0.00156250
2953: 9.80629616763811e-04  1.4594e-03  5.87183561266548e-02  2.7249e-03  0.00312500
2954: 9.78563382703592e-04  1.4563e-03  4.20305790249330e-02  1.9505e-03  0.00156250
2955: 9.77898677398207e-04  1.4553e-03  7.43176682699545e-02  3.4488e-03  0.00312500
2956: 9.75196315764014e-04  1.4513e-03  5.02359670464695e-02  2.3313e-03  0.00156250
2957: 9.73419317377797e-04  1.4486e-03  3.77537678424936e-02  1.7520e-03  0.00156250
2958: 9.72130442246825e-04  1.4467e-03  6.22033750077093e-02  2.8867e-03  0.00312500
2959: 9.69940688331765e-04  1.4435e-03  4.37549480132847e-02  2.0305e-03  0.00156250
2960: 9.69590941208439e-04  1.4429e-03  7.91535243882351e-02  3.6733e-03  0.00312500
2961: 9.66662783704162e-04  1.4386e-03  5.27894206704599e-02  2.4498e-03  0.00156250
2962: 9.64814597881998e-04  1.4358e-03  3.89578841400403e-02  1.8079e-03  0.00156250
2963: 9.63736023078031e-04  1.4342e-03  6.59651571401997e-02  3.0612e-03  0.00312500
2964: 9.61408978378295e-04  1.4308e-03  4.56945232320234e-02  2.1205e-03  0.00156250
2965: 9.59780802719785e-04  1.4283e-03  3.54857724995169e-02  1.6468e-03  0.00156250
2966: 9.58234124872190e-04  1.4260e-03  5.57022313191976e-02  2.5850e-03  0.00312500
2967: 9.56295643524868e-04  1.4231e-03  4.03449553245286e-02  1.8723e-03  0.00156250
2968: 9.55459984595793e-04  1.4219e-03  7.00760488264665e-02  3.2520e-03  0.00312500
2969: 9.52965397585794e-04  1.4182e-03  4.78071219621338e-02  2.2186e-03  0.00156250
2970: 9.51285754416686e-04  1.4157e-03  3.64343645691402e-02  1.6908e-03  0.00156250
2971: 9.49903207556750e-04  1.4136e-03  5.88672443039932e-02  2.7318e-03  0.00312500
2972: 9.47863277758273e-04  1.4106e-03  4.19162085576218e-02  1.9452e-03  0.00156250
2973: 9.47307029300992e-04  1.4098e-03  7.46619272727555e-02  3.4648e-03  0.00312500
2974: 9.44620445292180e-04  1.4058e-03  5.02641110215247e-02  2.3326e-03  0.00156250
2975: 9.42874084701871e-04  1.4032e-03  3.75558283207593e-02  1.7428e-03  0.00156250
2976: 9.41682981689227e-04  1.4014e-03  6.24021350531685e-02  2.8959e-03  0.00312500
2977: 9.39516946928972e-04  1.3982e-03  4.36767246103705e-02  2.0269e-03  0.00156250
2978: 9.39279719954363e-04  1.3978e-03  7.95548765493270e-02  3.6919e-03  0.00312500
2979: 9.36363088724026e-04  1.3935e-03  5.28596735057330e-02  2.4530e-03  0.00156250
2980: 9.34543864702794e-04  1.3908e-03  3.87898448533830e-02  1.8001e-03  0.00156250
2981: 9.33565404763995e-04  1.3893e-03  6.62145573657496e-02  3.0728e-03  0.00312500
2982: 9.31259330331669e-04  1.3859e-03  4.56545240765769e-02  2.1187e-03  0.00156250
2983: 9.29663352108187e-04  1.3835e-03  3.52447649961027e-02  1.6356e-03  0.00156250
2984: 9.28208616388502e-04  1.3813e-03  5.58183856298434e-02  2.5903e-03  0.00312500
2985: 9.26297068684799e-04  1.3785e-03  4.02093448681789e-02  1.8660e-03  0.00156250
2986: 9.25564433501838e-04  1.3774e-03  7.03780618583328e-02  3.2660e-03  0.00312500
2987: 9.23087528135729e-04  1.3737e-03  4.78059363792039e-02  2.2185e-03  0.00156250
2988: 9.21438725990692e-04  1.3713e-03  3.62196759404464e-02  1.6808e-03  0.00156250
2989: 9.20149735832029e-04  1.3694e-03  5.90302085034867e-02  2.7394e-03  0.00312500
2990: 9.18134570527715e-04  1.3664e-03  4.18151099543644e-02  1.9405e-03  0.00156250
2991: 9.17684876838109e-04  1.3657e-03  7.50206667486445e-02  3.4815e-03  0.00312500
2992: 9.15012318270543e-04  1.3617e-03  5.03060721822322e-02  2.3345e-03  0.00156250
2993: 9.13295157119421e-04  1.3592e-03  3.73704580770093e-02  1.7342e-03  0.00156250
2994: 9.12199721930153e-04  1.3575e-03  6.26150019149093e-02  2.9058e-03  0.00312500
2995: 9.10055831185083e-04  1.3543e-03  4.36119039155198e-02  2.0239e-03  0.00156250
2996: 9.09929344658433e-04  1.3541e-03  7.99708066309435e-02  3.7112e-03  0.00312500
2997: 9.07022417556539e-04  1.3498e-03  5.29437509801264e-02  2.4569e-03  0.00156250
2998: 9.05230701769854e-04  1.3472e-03  3.86345809631478e-02  1.7929e-03  0.00156250
2999: 9.04350338329471e-04  1.3458e-03  6.64780870738904e-02  3.0850e-03  0.00312500
3000: 9.02063621633834e-04  1.3424e-03  4.56280279649933e-02  2.1174e-03  0.00156250
3001: 9.00498465464252e-04  1.3401e-03  3.50157127629401e-02  1.6250e-03  0.00156250
3002: 8.99133504079754e-04  1.3381e-03  5.59483915287898e-02  2.5964e-03  0.00312500
3003: 8.97247412695847e-04  1.3353e-03  4.00866964681764e-02  1.8603e-03  0.00156250
3004: 8.96615880597247e-04  1.3343e-03  7.06942452431667e-02  3.2807e-03  0.00312500
3005: 8.94154994453930e-04  1.3307e-03  4.78183020472617e-02  2.2191e-03  0.00156250
3006: 8.92535648928465e-04  1.3283e-03  3.60171913227283e-02  1.6714e-03  0.00156250
3007: 8.91338118016206e-04  1.3265e-03  5.92070315836227e-02  2.7476e-03  0.00312500
3008: 8.89346214062542e-04  1.3235e-03  4.17271283000085e-02  1.9364e-03  0.00156250
3009: 8.89001264892249e-04  1.3230e-03  7.53936768901640e-02  3.4988e-03  0.00312500
3010: 8.86341012550473e-04  1.3190e-03  5.03616501942771e-02  2.3371e-03  0.00156250
3011: 8.84651650363808e-04  1.3165e-03  3.71975405945543e-02  1.7262e-03  0.00156250
3012: 8.83649866667502e-04  1.3150e-03  6.28417585466445e-02  2.9163e-03  0.00312500
3013: 8.81526580236634e-04  1.3119e-03  4.35603176811525e-02  2.0215e-03  0.00156250
3014: 8.81509147139137e-04  1.3119e-03  8.04011122722540e-02  3.7312e-03  0.00312500
3015: 8.78610133246814e-04  1.3075e-03  5.30414456075920e-02  2.4615e-03  0.00156250
3016: 8.76844509210010e-04  1.3049e-03  3.84919629792618e-02  1.7863e-03  0.00156250
3017: 8.76060312107050e-04  1.3037e-03  6.67555313843499e-02  3.0979e-03  0.00312500
3018: 8.73791374901853e-04  1.3004e-03  4.56148543400127e-02  2.1168e-03  0.00156250
3019: 8.72255703399144e-04  1.2981e-03  3.47985198908218e-02  1.6149e-03  0.00156250
